date,user,text
2021-04-30 12:39:03,ManuelPerezCan6,@JoeBiden Gracias Sr Presidente es Ud un gran líder mi familia y un servidor de Ud estamos muy agradecidos por su apoyo y ayuda contra la pandemia y que Dios lo premie por tan buen acto de humanidad
2021-04-30 12:37:35,JERRYPA87761931,@JoeBiden TRUMP   2024----MAGA
2021-04-30 12:37:16,AppelmanAunt,@JoeBiden Good
2021-04-30 12:36:28,JERRYPA87761931,@JoeBiden TRUMP  2024-----MAGA
2021-04-30 12:36:22,salas_cindy,@JoeBiden Idiot
2021-04-30 12:34:02,fay_yui,@JoeBiden Great!
2021-04-30 12:33:51,Badproduction2,"@JoeBiden I survived 100 Days as the president of the USA, and this is what happend 
@LukeTheNotable"
2021-04-30 12:32:20,officiallexmon1,@JoeBiden Can you send us our tax money next?
2021-04-30 12:30:40,richardxchen,"@JoeBiden Mr. President, please address the market manipulation by financial terrorists. Their goal is to destroy the faith in our free market. The @sec_enforcment has failed to do their job and is a revolving door for conflict of interest and corruption #yourmovesec"
2021-04-30 12:30:16,BidenBigot,@JoeBiden Yeh - on the train bound for another civil war.
2021-04-30 12:29:13,MGavki,@JoeBiden Hell yes!
2021-04-30 12:28:11,imayaya123,"@JoeBiden Rome wasn't built in a day and rebuilding America is also going to take time, patience and sometimes compromise whether we like it or not. Republicans have made the decision to put Party ahead of children, health care and basic decency and it ain't going to be easy. Hang tough!"
2021-04-30 12:27:55,YiLife2,@JoeBiden Good news
2021-04-30 12:27:09,Abigail06380279,"@JoeBiden With everything going up, including wages, seniors and the disabled need their social security doubled or is it your plan we just die?"
2021-04-30 12:26:19,brad_h43,@JoeBiden Says you? Ha
2021-04-30 12:25:40,jimmorrel,@JoeBiden 🚨 LIE DETECTED 🚨
2021-04-30 12:25:23,michael16675134,@JoeBiden 100 days in and sleepy joe has just woke up. You have done nothing just like your last 47 years I’m politics
2021-04-30 12:24:41,Michell94690793,"@JoeBiden Thank you, President Biden for everything."
2021-04-30 12:24:32,Openurminds,@JoeBiden Right man for the right time
2021-04-30 12:23:31,TheHardTruth001,@JoeBiden Liar. You suck. Resign.
2021-04-30 12:23:27,YasminAlbrezat,"@JoeBiden What did you do for legal immigrants? Who are  studying higher education but Working in restaurants Paying taxes, and all our documents says LIMITED!!!
What did you do about that ?? NOTHING!!"
2021-04-30 12:23:07,TheBubbaD,@JoeBiden Lmfaoooooooo
2021-04-30 12:22:48,xmkinglux,@JoeBiden 我的孩子满100天了
2021-04-30 12:21:45,goddy_alex,@JoeBiden India 🤣 ???
2021-04-30 12:21:35,brockg84,"@JoeBiden Of course. That’s easy to do when you’re predecessor has everything lined up and moving in the right direction before you take office.!!
(Sleepy joe)"
2021-04-30 12:21:23,AlworthJim,@JoeBiden Not sure which track but your right some track.
2021-04-30 12:21:22,Rldan2,"@JoeBiden Mr. Biden,
Please don’t say America is not racist.  Rather, ask the millions of African Americans who have applied and been denied jobs or ask the millions of African Americans who are on the job who can’t get promotions or bonuses. Ask them if America is racist."
2021-04-30 12:20:08,KenKen45176494,@JoeBiden in what world?✌️
2021-04-30 12:19:59,CorkRockingham,"@JoeBiden 100 days:
No ""$2,000 checks""
No student debt relief
No living wage
No public option
No immigration reform
No police reform
Oh but hey, he bombed Syria
👍"
2021-04-30 12:19:35,BiggMacFan,@JoeBiden https://t.co/5vERE9pIif
2021-04-30 12:19:00,SandraYocum1,@JoeBiden You need to do something about the border crisis! You appointed Kamala Harris and she’s not doing her job. If that were Trump it would be all over the news. Do something now #firekamala
2021-04-30 12:15:44,Bluethought101,"@JoeBiden What has he dont? I cant understand a word he says. The government is give money to other countries, enemies, and other things but still not to the American ppl. Smh its so sad how brain washed ppl are. #StopWithTheLies #UnfuckAmerica"
2021-04-30 12:15:10,JohnDickenson15,"@JoeBiden How can ANYONE, honestly believe that this guy has done one god damn good thing for this country? Holy crap the media has you all brainwashed! Democrats HATE America, they hate Americans, and the media continues to fool you into voting for them. Open your eyes people!"
2021-04-30 12:15:08,AlexEscorpion2,"@JoeBiden Here in the Philippines
Joe Biden is the No. 1 https://t.co/EV061Rudd2"
2021-04-30 12:15:04,wasiikakaw,@JoeBiden #Resign_PM_Modi
2021-04-30 12:14:48,chefofcleanfood,"@JoeBiden I am very sorry Mr. President, I have made many requests, but no help. PUA, PA is holding my benefit payments ‘ in progress’ since July 2020. Can you please help me get my payments released? @VP @USTreasury @GovernorTomWolf @UnemploymentPUA https://t.co/zl2v4zuEVI"
2021-04-30 12:13:10,kerryconstantin,@JoeBiden Thank you Mr. President!
2021-04-30 12:13:10,AlisonRam,@JoeBiden @Catheri63659074 Well done.
2021-04-30 12:11:09,MichaeljFabiano,@JoeBiden Lmfao sure
2021-04-30 12:09:21,jgnyingi,@JoeBiden Hell yeah sir..... during Trump's wasnt interested in visiting America but now.... I am.
2021-04-30 12:09:11,JusticePopo,"@JoeBiden Hedge Funds, such as CITADEL is manipulating security price, doing insider trading, selling naked shorts, cooperate with brokers, sell synthetic shares, controlling the media and more#yourmovesec @SEC_Enforcement"
2021-04-30 12:07:58,StevenE27819203,@JoeBiden President Biden and Vice President Harris are doing a fantastic job! Thank you Joe And Kamala
2021-04-30 12:05:13,BennyBoss11,@JoeBiden The wrong track Sleepy.
2021-04-30 12:05:09,salam16368392,@JoeBiden Ok
2021-04-30 12:04:05,InvestHoney,"@JoeBiden Extraordinary speech, clear and precise, congratulations Joe!"
2021-04-30 12:03:31,AndrewV60927246,"@JoeBiden Yeah Man, right over the Fucking Cliff🤬"
2021-04-30 12:02:02,chris_leblanc94,@JoeBiden 🤦🏻‍♂️....no you are absolutely clueless and out of touch with Americans!  This is sad...
2021-04-30 12:01:18,BillRonci,"@JoeBiden Sad, very Sad"
2021-04-30 12:00:44,rich160160,@JoeBiden Joe..strong first quarter growth of over 6%...are you taking credit for it or did you do the decent thing and thank Trump for the three vaccines and strong Q1 2021 growth!
2021-04-30 12:00:39,therealiamsalli,@JoeBiden #50kloan4giveness
2021-04-30 12:00:02,rich160160,@JoeBiden The federal government is losing money on every student loan despite Obama and Warren’s claim they would make money! The education dept did not even check credit scores which is unthinkable in the private sector!
2021-04-30 11:59:49,rich160160,"@JoeBiden The Biden Administration is covering up $500 BILLION in LOSSES in federal students loans &amp; fired the team that was valuing the loans! Big surprise coming for the US taxpayer soon on defaulted student loans! Thanks Joe, Liz, Nancy, Chuck &amp; Bernie!"
2021-04-30 11:58:40,CKARTGALLERY,@JoeBiden Love you President Biden!
2021-04-30 11:58:05,careyrhea73,@JoeBiden Ha!!!!
2021-04-30 11:56:26,DonCSage,@JoeBiden 50 years and still destroying America! End all handouts and pay our debt NOW!
2021-04-30 11:56:05,lionnewyorker,@JoeBiden https://t.co/mkOh4fJVcZ
2021-04-30 11:55:41,rartesegtr,"@JoeBiden While this administration is a death sentence to the Constitution and America, on a positive note, it’s great news for Mexico, Russia, China and the oh so wonderful Middle East!"
2021-04-30 11:53:34,direnc08,@JoeBiden Hiroşima https://t.co/QMrOpNCEEh
2021-04-30 11:52:40,ROMtorontowzc,@JoeBiden I think you are wrong. Things are a disaster
2021-04-30 11:51:55,rartesegtr,@JoeBiden Hunter has charges to answer to. We haven’t forgotten and we will not forget! The Biden crime family will be judged!
2021-04-30 11:51:16,David033330713,@JoeBiden Back on track? We need our great President Trump back! Takeoff the mask Joe Biden look like an ID10T!
2021-04-30 11:49:50,NathanH63742165,@JoeBiden In WHAT world do you live in....
2021-04-30 11:47:49,Mrdontplay421,@JoeBiden Yessir!!
2021-04-30 11:47:40,DezFloux,@JoeBiden Do better.
2021-04-30 11:46:14,whitworth_real,@JoeBiden What track is it getting on? Falling further in a hole. That's where your putting us.
2021-04-30 11:45:04,Boston_Mafia,@JoeBiden https://t.co/Rm1TpZTXVH
2021-04-30 11:42:58,barwick_carson,@JoeBiden what fucking bullshit😂
2021-04-30 11:42:20,MaryCam12869118,"@JoeBiden America was never better under @POTUS45 but I know you did not write this tweet, one of your puppeteers did.  Sad but true @TheDemocrats"
2021-04-30 11:42:13,donaldtrump_m,@JoeBiden Thanks Joe!! Now we're on the highway the Hell.
2021-04-30 11:41:28,kingjab,@JoeBiden A track that leads to a cliff that we all fall into despair.
2021-04-30 11:37:08,williamkuklins1,@JoeBiden https://t.co/BOCjIJGTwq
2021-04-30 11:36:36,ReidenbachMike,@JoeBiden https://t.co/biFeD2qh57
2021-04-30 11:34:59,WissoMalek,@JoeBiden ان شاء الله تعود
2021-04-30 11:32:40,mikew68288056,"@JoeBiden What view of America do you have??? 6 trillion in 100 days. Higher gas prices, food prices on the increase. Lost jobs, border crisis that you won’t address. Your administration looks like a TOTAL FAILURE."
2021-04-30 11:32:20,MAndreaCuervo,@JoeBiden Thank you!!
2021-04-30 11:31:39,queen1075,@JoeBiden THANK YOU SIR!!!! https://t.co/kGI4uSHXJg
2021-04-30 11:31:00,DrDorothyTMorr1,@JoeBiden I support your infrastructure plan @JoeBiden
2021-04-30 11:26:20,realmps_,@JoeBiden 😳 https://t.co/OLICVQi3TQ
2021-04-30 11:25:51,GailRomig,"@JoeBiden For those who are skeptical, think about what your life was like one year ago. Here’s a hint: fear, uncertainty, chaos, daily lies from the former president about the pandemic."
2021-04-30 11:25:07,DezFloux,@JoeBiden We have a ways to go. Are currency is being de-valued with all this un wise spending.
2021-04-30 11:22:26,jvalkering,@JoeBiden 100 days of fraud https://t.co/a5bqcaaSPy
2021-04-30 11:21:53,223Bgs1,"@JoeBiden Love you Joe. Please fix VA. President Obama helped and wrote to me about my cancer. Please VA is too slow plus so hard to go out of network with emergency end of life issues. How many Vets died at home or in other hospitals. Trying to get Part B of Medicare,"
2021-04-30 11:19:53,dobreva_jivka,@JoeBiden GENOCIDE  COMMENT  AMERICA.  BEAUTIFUL  COMMENT.  THANK YOU.
2021-04-30 11:16:09,Firemann32,@JoeBiden https://t.co/BXrg5TNLUG
2021-04-30 11:15:06,Mary38846439,"@JoeBiden Let's get a 4th stimulus,  to really help the American people"
2021-04-30 11:13:49,Ladybug197245,@JoeBiden Do u actually think we are going to have enough money to live off when the prices are extremely high! We dont have money like yall do! We help put you all in office but yet it takes a lot to run the USA! But you all only see yall pockets!!
2021-04-30 11:11:43,Ladybug197245,"@JoeBiden Food prices gone up! Everything has gone sky rocket high! How in the hell you think we gonna afford these prices that's out here with our little ass Social Security checks. When we also have Bill's too! Clothing,  shoes, personals, living expenses,  household items!"
2021-04-30 11:10:37,fredmegrus,@JoeBiden BS
2021-04-30 11:09:18,ErinKan57448491,@JoeBiden 💓
2021-04-30 11:09:07,Jamesjoyce18821,@JoeBiden For the 16 year American death spiral you and your buddy Obummer started.
2021-04-30 11:09:04,jvandemo2857,"@JoeBiden Thank you for *all* that you’ve done for this country. You have saved millions of lives, improved peoples financial situations, and put America on the right path forward. But most importantly, saved us from suffering the painful death of the destruction of our Democracy!"
2021-04-30 11:08:51,Ladybug197245,@JoeBiden No u not PRESIDENT! We are still struggling out here. We need recurring stimulus checks! Just because ppl are vaccinated dont mean this is over. U gotta recognize that a lot of us are still afraid to take it!
2021-04-30 11:07:48,DameJEMarshall,@JoeBiden @LokiLoptr The @gop has made it obvious they intend to steal and reverse elections and continue to support what happened on #January6th. The insurrection continues to percolate. Trump still wants to be dictator but the @gop will accept other dictators as well. The @gop is a domestic enemy
2021-04-30 11:06:48,GIODiaz07894717,@JoeBiden We love you mr president . You have done an excellent job
2021-04-30 11:04:54,LidonLukyanov,@JoeBiden Help me raise funds for home renovation
2021-04-30 11:02:55,hort_seang,@JoeBiden លោកប្រធានាធីបតី
2021-04-30 11:02:22,jcamp3103,@JoeBiden Enjoy it while you can .... @POTUS45  is the rightful president ..... The truth is starting to show itself ...then it's bye bye BIDEN
2021-04-30 11:00:18,SamJone37595743,@JoeBiden Ha Ha Joe
2021-04-30 10:58:47,prophet_manuel,@JoeBiden Good job . Very happy to a good president. Kind regards manuelvgalvan 🪐
2021-04-30 10:57:34,Witte77727182,@JoeBiden 👍
2021-04-30 10:56:12,ProwoodG,@JoeBiden Huzzah!
2021-04-30 10:55:42,mwmnjd95,@JoeBiden Turning into Cuba.  Thanks Sleepy Joe!
2021-04-30 10:54:42,ChrisTa89464977,@JoeBiden great
2021-04-30 10:54:12,Sven_G_1071,@JoeBiden 👍👍
2021-04-30 10:51:29,IdtDon4,@JoeBiden America getting on the Socialist Track headed for disaster.  Joe Biden and his media cheerleaders are taking us there.
2021-04-30 10:50:54,AngeliaBeth,@JoeBiden What about us teachers PresidentB? We were left out yet again! We are required to be some of the MOST educated people causing SEVERE student loan debts and no money to pay them back while those who have no college will be better off financially..
2021-04-30 10:50:54,ethelmgibbs,"@JoeBiden Thank you, Sir! Your efforts are not in vain!"
2021-04-30 10:48:57,zoe73524330,@JoeBiden 👍🇱🇷💙🇱🇷💙
2021-04-30 10:47:55,zigzag97401284,"@JoeBiden One question for u Biden, if the stock market and the stocks are creating new record high in 2020-21, then why all this free money. Or is the Stock market being all manipulated and crash ready to happen anytime which will be a much bigger burden than Covid-19. 🤔"
2021-04-30 10:46:58,HonDa49075614,@JoeBiden Thank you mr. president. When 2 Georgia senate won because Americans don’t want stalemate. Now let push all your agenda through. Forget those republicans.
2021-04-30 10:46:52,KeithBl85807329,@JoeBiden On track to what??? Hell???
2021-04-30 10:46:18,vcnaa,@JoeBiden Fell off the track @POTUS
2021-04-30 10:46:14,andreastbh,@JoeBiden Congrats Joe! God Bless You
2021-04-30 10:45:40,MyBigBlock429,@JoeBiden We're getting back on track but it's NOT because of anything you did!
2021-04-30 10:45:29,DevinBumpkin,@JoeBiden https://t.co/x7hGcXf0vz
2021-04-30 10:43:29,Sergewilk,@JoeBiden Thank you President Biden!
2021-04-30 10:41:13,BarlivFrank,@JoeBiden Hello our world able and energetic president
