date,user,text,retweets,favourites
2020-11-04 06:03:00,JoeBiden,We feel good about where we are. We believe we are on track to win this election.,43152,676492
2020-11-04 05:59:00,JoeBiden,It's not my place or Donald Trump's place to declare the winner of this election. It's the voters' place.,68468,738202
2020-11-04 05:53:00,JoeBiden,"Keep the faith, guys. We’re gonna win this.",180045,1902068
2020-11-04 05:39:32,JoeBiden,"Tune in as I speak to the nation live from Wilmington, Delaware. https://t.co/ye8knRucoz",5936,63716
2020-11-04 02:23:33,JoeBiden,"RT @TeamJoe: CONDADO DE CLARK, NV 🚨 En algunos lugares, el horario de votación se ha extendido UNA hora hasta las 8 PM. Si estás en la fila…",1320,0
2020-11-04 02:23:30,JoeBiden,"RT @TeamJoe: 🚨 CLARK COUNTY, NV 🚨 Polling hours have been extended in some locations by ONE hour to 8PM. If you’re in line by 8PM you can s…",3415,0
2020-11-04 02:14:24,JoeBiden,"RT @TeamJoe: 🚨 EL CONDADO DE MARICOPA 🚨 ¿Estás en fila para votar?, quédate ahí. Si llegaste a la fila antes de las 7PM, ¡tienes garantizad…",1021,0
2020-11-04 01:46:54,JoeBiden,"RT @TeamJoe: 🚨 MARICOPA COUNTY 🚨 waiting in line to vote? Stay put — if you’re in line before 7 PM, you are guaranteed your right to vote!…",7369,0
2020-11-04 00:54:32,JoeBiden,"RT @TeamJoe: New Hampshire, if you are waiting at the polls — stay in line! If you’re in line, you are guaranteed your right to vote. RT to…",8300,0
2020-11-04 00:45:00,JoeBiden,"Stay in line, folks.",71507,724745
2020-11-03 23:36:00,JoeBiden,"As polls begin to close in certain parts of the country, remember to stay in line. 

If you’re in line at your polling place before it closes, you’re able to vote. https://t.co/qUpn30B8mj",17012,114382
2020-11-03 23:00:01,JoeBiden,"Folks, time is running out to make your voice heard in this election. If you haven’t voted yet, go to https://t.co/EcbUdX2aPs to find your polling place and head there as soon as you can.",3838,38012
2020-11-03 22:28:36,JoeBiden,"This is our moment to prove that:

Love is more powerful than hate.
Hope is more powerful than fear.
Light is more powerful than dark.

Vote before polls close: https://t.co/eoxT07d7QB",24746,187280
2020-11-03 22:04:00,JoeBiden,"Let's win this thing, Pennsylvania! https://t.co/jmCXbuL5V3",15110,199269
2020-11-03 21:31:00,JoeBiden,"Who we are. What we stand for. Who we are going to be.

It's all at stake — and you have the power to determine the outcome.

Vote before polls close: https://t.co/eoxT07d7QB https://t.co/hmv0MGtr5P",6433,55369
2020-11-03 21:00:00,JoeBiden,"Today is your absolute last chance to vote in this election. If you haven’t voted early, I need you to vote today and stay in line as long as it takes. Our democracy is at stake. Go to https://t.co/EcbUdXjMe2 to find your polling location. https://t.co/igwKdFba98",4036,34411
2020-11-03 20:47:59,JoeBiden,"RT @KamalaHarris: ☎️ 1 (833) 336-8683 ☎️ 

If you have any questions or concerns about voting, call our hotline. Our team of volunteers are…",8382,0
2020-11-03 20:41:55,JoeBiden,"RT @BarackObama: This Election Day, everything is on the line. Our jobs. Our health care. Whether or not we get this pandemic under control…",23884,0
2020-11-03 20:37:01,JoeBiden,"RT @realGpad: Despite what we’re still going through after 9 months, Trump continues to diminish the pain felt by so many who have lost lov…",2278,0
2020-11-03 20:24:18,JoeBiden,"This is our moment to choose:

Hope over fear.
Unity over division.
Science over fiction.
Truth over lies.

Vote: https://t.co/eoxT07d7QB",16570,154051
2020-11-03 20:10:00,JoeBiden,"Votar es tu derecho. Si tienes alguna pregunta, llama a la línea directa de asistencia al votante al 1-866-296-8686. https://t.co/D5hnXcgEtq",1909,15728
2020-11-03 19:52:00,JoeBiden,"Every moment of the last four years comes down to today.

Don’t miss your chance to make your voice heard.

Head to https://t.co/EcbUdXjMe2 to confirm your polling place and go vote before polls close.",3102,28491
2020-11-03 19:18:00,JoeBiden,"Let’s make history, @KamalaHarris. https://t.co/JKF6spZZd0",31573,355493
2020-11-03 19:06:00,JoeBiden,"Where is your polling location?
When do polls close?
What do you need to bring to the polls?
Where can you drop off your absentee ballot?

Head to https://t.co/eoxT07uII9 to find all the information you need to make your voice heard today.",2371,17074
2020-11-03 18:47:15,JoeBiden,RT @KamalaHarris: The 2016 election was lost by small margins in a few key battleground states. We need your help to remind voters what’s a…,2584,0
2020-11-03 18:33:00,JoeBiden,"Before he passed, John Lewis left us with marching orders.

Today, we must carry them out: https://t.co/eoxT07d7QB https://t.co/QmUjLz9TBl",10236,51217
2020-11-03 18:00:02,JoeBiden,"We are in a battle for the soul of the nation.

And you have the ultimate power to determine the outcome: your vote. 

Use it. https://t.co/9rMqqkrmdT",3276,30668
2020-11-03 17:48:38,JoeBiden,"RT @TeamJoe: FLINT, MI! Today is the last day to vote. Confirm your polling location by going to https://t.co/XL8fO5SXJr, and head to the p…",1289,0
2020-11-03 17:36:00,JoeBiden,Many states have same-day voter registration. Head to https://t.co/eoxT07uII9 to see if your state allows you to register before voting today and make your voice heard.,3481,21526
2020-11-03 17:02:00,JoeBiden,"Folks, it’s go time.

It’s time to restore the soul of this nation.

It’s time to stand up and take our democracy back.

It’s time to vote. https://t.co/eoxT07uII9",7148,65909
2020-11-03 16:25:49,JoeBiden,"Today, the American people will choose the next president. Tune in as my campaign manager @jomalleydillon and campaign adviser Bob Bauer give another update on what you can expect as voting continues. https://t.co/P2wFXeuWWI",2108,16978
2020-11-03 15:32:00,JoeBiden,"Voting is your right. If you have questions, reach out to the Voter Assistance Hotline at 1-833-336-8683. https://t.co/CkLIJGOKt6",8054,50817
2020-11-03 15:22:18,JoeBiden,"RT @DrBiden: This is it. Over the next few hours, we will decide our future. It's up to us.

If you haven't voted yet, go to https://t.co/z…",4408,0
2020-11-03 14:38:00,JoeBiden,"As you head to the polls today, here are a few things to keep in mind. https://t.co/BYdQDLHCLx",7571,44201
2020-11-03 14:00:07,JoeBiden,"We can overcome these crises.

We can take our country back.

We can win the battle for the soul of the nation.

It all begins today. Confirm your polling place at https://t.co/EcbUdXjMe2 and go vote. Let’s do this — together.",5938,52220
2020-11-03 13:15:00,JoeBiden,"Today, vote for a new day in America. https://t.co/WzarlQ8JDI",15010,96789
2020-11-03 12:32:00,JoeBiden,"In 2008 and 2012, you placed your trust in me to help lead this country alongside Barack Obama.

Today, I’m asking for your trust once again — this time, in Kamala and me.

We can heal the soul of this nation — I promise we won’t let you down.

https://t.co/eoxT07uII9 https://t.co/VwZkmZ53F4",18701,174913
2020-11-03 11:46:00,JoeBiden,"It all comes down to this.

Go vote: https://t.co/eoxT07uII9 https://t.co/0Sj7qlj5Bl",14011,128376
2020-11-03 11:03:00,JoeBiden,"It’s Election Day. Go vote, America!",104485,718243
2020-11-03 07:00:00,JoeBiden,Let's bring this home. https://t.co/tDQ2T0LCbQ,15602,170455
2020-11-03 06:45:00,JoeBiden,"I’m running as a proud Democrat, but I will govern as an American president.

I will work with Democrats and Republicans, and I’ll work as hard for those who don’t support me as for those who do.

Because that’s the job of a president.",10910,110067
2020-11-03 06:30:00,JoeBiden,"Under President Trump:

- Over 230,000 Americans have died from COVID-19
- 30 million people have lost hours, paychecks, or jobs
- Nearly one in five small businesses have closed

Are you better off than you were four years ago?",7227,52918
2020-11-03 06:15:00,JoeBiden,"As president, I will:

– Rebuild our infrastructure
– Combat climate change
– Create millions of good-paying, union jobs

It’s time to build back better –– together. https://t.co/Mb9dvTcuKH",3377,27068
2020-11-03 06:00:00,JoeBiden,"If we give Donald Trump another four years in the White House, our planet will never recover.",30945,262748
2020-11-03 05:45:00,JoeBiden,"Everybody knows who Donald Trump is.

Let’s show them who we are.

We choose hope over fear. Unity over division. Science over fiction. And truth over lies.",15300,131511
2020-11-03 05:32:00,JoeBiden,Los Dreamers son estadounidenses y ya es hora de que sea oficial.,12717,118218
2020-11-03 05:28:00,JoeBiden,Dreamers are Americans — and it’s time we make it official.,34986,311511
2020-11-03 05:15:00,JoeBiden,"If we give Donald Trump another four years in the White House, he will forever alter the character of our nation.

We can’t let that happen.",10137,108187
2020-11-03 05:05:00,JoeBiden,"I believe health care is a right for all.

Donald Trump believes it's a privilege for the few.

It's that simple, folks.",7007,74472
